date,MS_1,MS_2,MS_3,MS_4,MS5,MS_6,MS_7,OT
2000/1/7 6:16,111.2030307,484.8184741,163.3055438,123.7057573,100.552482,231.665352,320.0424966,145.2687458
2000/1/7 6:17,111.2850179,485.1745647,167.3662124,124.6473822,100.5217484,240.0679666,339.4038372,144.792371
2000/1/7 6:18,111.5691823,484.5614867,186.4611571,125.1241495,100.5613675,241.4123479,331.7071532,146.7316642
2000/1/7 6:19,111.4081376,484.9679656,170.5312028,125.928271,100.5616913,256.5234358,322.9675626,148.0911311
2000/1/7 6:20,111.3626015,485.4698683,167.1414153,125.9533209,100.5788778,233.9601658,324.3717111,146.4658716
2000/1/7 6:21,111.1594439,485.8280974,163.2205095,123.2710634,100.5793684,231.8821718,326.8051917,147.5810258
2000/1/7 6:22,111.267889,486.6536543,165.894374,122.8516724,100.5395076,248.2382291,340.6449128,146.0606246
2000/1/7 6:23,111.43786,484.5114064,164.6013852,126.6071916,100.5253676,235.9200063,330.3127777,145.408833
2000/1/7 6:24,111.3986283,485.5452392,181.8468973,124.4867772,100.5387011,234.599284,331.6940715,146.7758805
2000/1/7 6:25,111.313292,485.6078041,162.7375195,125.2045785,100.5158965,236.8141997,330.954278,145.3851991
2000/1/7 6:26,111.1156536,487.4691796,164.8020379,124.5248835,100.5121619,235.0629565,341.1576647,153.4396327
2000/1/7 6:27,111.1631412,489.2589398,171.605705,124.7051004,100.5346276,251.2988583,341.6046861,147.4059809
2000/1/7 6:28,111.0498131,485.8120431,159.6798524,125.2654719,100.5082245,229.3303568,340.1074272,144.8088341
2000/1/7 6:29,111.1779986,484.7794869,160.7448662,124.9325677,100.5519436,235.8169888,341.1160648,151.1923589
2000/1/7 6:30,111.6616728,485.5370711,163.176807,122.518462,100.5259078,238.2148809,343.2877032,149.7117354
2000/1/7 6:31,111.2334624,487.9193854,168.5455114,122.0413958,100.5410209,231.6555235,359.4426637,149.4614184
2000/1/7 6:32,111.2599154,487.4341273,167.5175913,123.163389,100.5195577,225.8133257,347.2080321,146.0567915
2000/1/7 6:33,111.2083375,487.7866107,171.2731089,126.60946,100.5157445,229.3344536,347.537383,144.9911921
2000/1/7 6:34,111.2112436,487.307577,173.6219866,123.4747994,100.5320405,231.8294898,350.27485,145.5142922
2000/1/7 6:35,111.237358,488.3626602,164.5456686,122.9957447,100.5126357,235.6361271,361.3555045,145.6293143
2000/1/7 6:36,111.1396377,489.2745347,182.0278197,124.5950196,100.5406434,235.3470493,362.2963727,147.9558228
2000/1/7 6:37,111.3349216,488.9330102,164.701668,124.6868101,100.5217604,238.9439347,354.6543969,146.2753704
2000/1/7 6:38,111.2361007,488.6124487,165.804891,125.1166135,100.520876,236.2434654,359.5192162,147.0365017
2000/1/7 6:39,111.1925449,490.1007707,168.1867461,123.8089893,100.5221278,235.0947189,361.3330284,145.2286175
2000/1/7 6:40,111.3381495,491.9037526,162.7834225,124.8273661,100.5339683,239.4663729,376.8997248,149.1936042
2000/1/7 6:41,111.1782697,491.8241588,167.4653906,124.698092,100.5429567,256.9101531,365.288963,144.3219344
2000/1/7 6:42,111.0207793,490.1935322,168.0251375,123.720643,100.5290641,231.7344215,367.1717624,143.5348947
2000/1/7 6:43,111.3587612,490.4394014,179.3522724,125.4680129,100.5182723,228.6535719,368.049142,146.3454898
2000/1/7 6:44,111.3066553,489.8861125,188.42937,127.3517213,100.5111445,226.4998187,382.7257371,147.0054927
2000/1/7 6:45,111.1312026,488.3321008,161.5853489,124.2602826,100.5226771,234.1118883,371.9697618,146.2107342
2000/1/7 6:46,111.1115707,490.6918306,175.4541704,125.4122303,100.5884033,228.7680364,371.1863527,145.5279902
2000/1/7 6:47,111.0674623,490.1691276,171.2858176,124.208139,100.5105196,221.4493662,375.5380808,141.1168285
2000/1/7 6:48,111.2585866,491.6421242,172.6184046,124.833104,100.5380173,224.7862034,384.1016149,145.6741455
2000/1/7 6:49,111.2086368,491.9262438,179.1930318,125.0227393,100.5380283,223.2075433,384.9370066,144.7067357
2000/1/7 6:50,111.3184301,494.0027286,165.1345045,124.2974704,100.5593866,234.942178,380.7661526,145.5589986
2000/1/7 6:51,111.298187,493.4192702,165.8193837,123.9245992,100.5324105,228.3534442,382.7152661,147.5548438
2000/1/7 6:52,110.9946881,492.2422393,164.3632768,125.2762294,100.5295426,236.8500978,388.1523705,142.6341765
2000/1/7 6:53,111.1141284,491.6795466,161.7397229,124.55635,100.5624783,232.459575,389.055576,142.0909666
2000/1/7 6:54,110.9770314,493.1517256,177.0795978,125.5857237,100.5527551,232.9380452,384.166213,143.3401567
2000/1/7 6:55,111.0296428,492.79206,163.5035162,127.4649084,100.5061479,292.1169733,384.4583071,146.4917487
2000/1/7 6:56,111.0979126,493.2556988,187.0911171,125.8981052,100.63076,226.9940829,394.3836958,145.9763111
2000/1/7 6:57,111.2645264,495.2185573,165.2769133,134.9670777,100.5371249,241.4020001,397.5462229,144.9451212
2000/1/7 6:58,111.4032141,497.1661053,167.4990519,127.2376584,100.5173125,229.3717278,394.7492621,147.3520472
2000/1/7 6:59,111.0253966,496.568668,168.0109359,125.5334297,100.5554253,230.3051211,394.7197728,146.7613551
2000/1/7 7:00,111.2172207,493.2172326,167.476435,122.6731323,100.5225669,235.1115884,401.0501131,147.5342997
2000/1/7 7:01,111.9236287,492.5711232,169.5042438,123.6041989,100.5564831,234.6650255,402.5571027,148.4701619
2000/1/7 7:02,111.4561572,491.1457865,181.1254105,118.9562263,100.5453171,241.8729392,399.2782083,150.0932248
2000/1/7 7:03,111.3561583,489.3094705,166.0129058,119.3095215,100.5473057,233.5188317,399.5940859,146.3812169
2000/1/7 7:04,111.4351472,490.6684954,164.9838413,118.3049161,100.5455469,265.0663861,406.6790987,149.4541126
2000/1/7 7:05,111.5811485,490.2565855,164.3090245,118.0446631,100.5770203,242.2939932,409.413596,148.4912904
2000/1/7 7:06,111.5472918,491.8475125,162.6281628,118.380172,102.2046574,232.142098,408.5686259,150.9767441
2000/1/7 7:07,111.6414285,490.8284523,164.3239245,120.5387218,102.4166397,234.9248828,414.5933781,145.9246516
2000/1/7 7:08,111.3951422,490.7523013,166.689748,118.3829458,102.3760633,233.8490624,420.2714374,148.3726056
2000/1/7 7:09,111.4890946,491.3736289,168.0428768,118.9823809,102.2924621,237.0478542,422.0303422,144.5028951
2000/1/7 7:10,111.3460239,491.5727003,169.6071602,119.5842686,733.2408075,239.6353344,422.3915602,144.1125418
2000/1/7 7:11,111.4274937,493.9238013,165.6191412,119.4910145,218.4911977,234.5116692,433.2703016,144.3604835
2000/1/7 7:12,111.2973007,493.4862433,168.9210064,119.660343,102.2810216,230.4560541,438.0839407,144.6251808
2000/1/7 7:13,111.3319975,493.3206988,162.9648977,120.2484496,102.1509145,243.8404251,431.9664693,146.3509473
2000/1/7 7:14,111.2682944,493.0375611,165.9123101,117.8723592,102.1571936,228.3000967,431.9032854,155.5462472
2000/1/7 7:15,111.2709456,493.5560101,168.5437126,117.9842601,102.0509182,237.1925731,432.1227926,145.3058156
2000/1/7 7:16,111.3290753,495.160669,163.6509231,120.5981864,101.9787724,231.3099827,428.753012,157.5251037
2000/1/7 7:17,111.4804511,494.745405,165.6770606,119.9389883,102.2511644,242.3441567,423.8044555,146.4844721
2000/1/7 7:18,111.4268383,493.4639351,162.429727,118.2705686,102.3574383,231.4540674,428.7662297,144.1499783
2000/1/7 7:19,111.4373592,496.7869405,165.7757275,119.3865661,102.0344418,237.9508862,444.8722929,145.3891492
2000/1/7 7:20,111.5865224,496.5149109,165.5786481,120.3286212,130.2160964,235.1569407,441.6208938,146.3312286
2000/1/7 7:21,111.5929212,496.9003413,171.3941138,119.3912496,106.7840402,229.202085,440.2964287,146.6000266
2000/1/7 7:22,111.6438773,495.476181,173.3637031,121.2163029,102.115051,229.589669,445.181591,149.2970524
2000/1/7 7:23,111.6428645,497.5614765,165.3377,120.0975885,102.1762333,244.9620551,449.4653868,146.3395222
2000/1/7 7:24,111.227152,497.8506941,190.6923617,120.373671,101.9574811,250.1118067,439.6947443,146.7646872
2000/1/7 7:25,111.2946996,497.9095187,165.2520981,122.9292803,101.8000565,234.7539711,445.3521873,147.4367664
2000/1/7 7:26,111.4041454,496.6306735,167.603541,121.0473035,101.816683,230.5755953,440.4826429,145.4789004
2000/1/7 7:27,111.3763199,496.7376627,164.7652576,121.4977366,101.8977026,229.1853504,436.6796581,146.4777666
2000/1/7 7:28,111.2316262,497.8649538,166.6548256,119.8695815,101.8246977,230.9059163,435.9643166,143.7347177
2000/1/7 7:29,111.2512196,500.2174446,167.0858971,120.3913168,101.9269917,227.0188506,440.9709559,146.4392622
2000/1/7 7:30,111.4342474,498.8982274,161.2665978,122.1511082,452.554761,234.057082,444.6353982,148.6127619
2000/1/7 7:31,111.3909541,500.2908019,181.5550457,120.0429503,106.0357416,236.9816037,442.8213476,150.7244919
2000/1/7 7:32,111.5751534,499.0012124,171.4777262,121.5479426,101.9586377,239.5415927,447.9317539,147.1355163
2000/1/7 7:33,111.3044269,499.3064644,173.8473463,121.5511104,101.8995451,238.549406,450.2845035,148.0862115
2000/1/7 7:34,111.4589419,500.8794829,173.8047332,120.7215515,101.8970198,235.8584685,442.694974,145.8881069
2000/1/7 7:35,111.3882419,499.6175274,164.004332,121.6222865,101.8473932,231.447236,444.3793991,158.0314712
2000/1/7 7:36,111.3509899,497.7934483,176.4546759,120.5892573,101.8428532,232.059675,450.3742755,147.4711473
2000/1/7 7:37,111.2907711,498.0433595,164.3101673,120.773484,101.8941198,249.1128632,453.386718,148.1340857
2000/1/7 7:38,111.2071419,497.5312728,170.99227,122.1756534,101.8646523,253.4892399,446.8280099,146.744287
2000/1/7 7:39,111.3334313,498.561613,163.8539576,121.2954441,101.8489806,232.9798907,449.7225651,147.7540812
2000/1/7 7:40,111.2824878,499.3035101,161.7491522,121.7935362,101.8930908,232.4601138,452.1608182,144.6826412
2000/1/7 7:41,111.1788581,499.092988,160.8067682,120.0992387,101.7057119,233.2041444,455.7779301,148.1979566
2000/1/7 7:42,111.1016388,500.8551327,172.4920961,123.5646137,101.767308,230.3431469,448.0240161,148.9691135
2000/1/7 7:43,110.9672393,502.1108276,161.8268742,122.368156,101.7636382,232.0028839,458.5081216,144.3377865
2000/1/7 7:44,111.1528165,501.9411903,173.615415,122.8745329,101.6254681,236.3727428,452.8770412,148.6227383
2000/1/7 7:45,111.2970288,503.0512901,160.5061589,119.4880187,101.6608339,257.4919993,456.1616199,146.0226365
2000/1/7 7:46,111.3105933,503.7704937,175.2357064,121.0212608,101.7643971,240.9162009,451.7147367,145.8960369
2000/1/7 7:47,111.4877293,503.333854,167.7875524,122.1870168,101.9554602,241.7071343,457.9096995,153.5580725
2000/1/7 7:48,111.3984628,502.2285034,159.037019,121.0205114,101.8028437,240.2135393,459.6470805,146.6755125
2000/1/7 7:49,111.5220364,503.0295735,166.1714156,121.4641862,101.7590697,245.6877149,453.5628693,150.1028921
2000/1/7 7:50,111.2707541,502.5691539,164.8558007,121.413262,101.8443022,235.7585337,460.442042,160.2839072
2000/1/7 7:51,111.3012904,504.5672083,167.0186581,121.1915815,101.7086722,236.1121407,454.9490067,144.720448
2000/1/7 7:52,111.3998139,505.4704593,166.1397586,122.6273333,101.7721518,226.9048043,464.0103378,147.2213472
2000/1/7 7:53,111.4469999,505.7162352,160.6301501,121.7069019,101.7670907,232.4047019,457.3451517,154.5193315
2000/1/7 7:54,111.300043,507.8617016,161.5567567,122.7259388,101.6821958,240.7967632,467.5360938,144.7795435
2000/1/7 7:55,111.3392725,508.2431282,163.1926005,122.1843557,101.7254332,227.1624444,468.7286625,150.9835035
2000/1/7 7:56,111.3445488,506.1693747,161.3215521,126.7113444,101.7162431,251.0152054,460.2404773,145.4847064
2000/1/7 7:57,111.5007073,506.256124,164.8895366,126.7908366,102.0395608,236.5584124,460.9793468,148.5398053
2000/1/7 7:58,111.2429269,507.3561962,161.075012,123.9895696,101.7272142,232.7525987,470.2260226,154.7033007
2000/1/7 7:59,111.2040334,508.0764587,176.0902004,126.8265014,102.0005837,237.0689826,468.0212486,146.9779694
2000/1/7 8:00,111.6375818,509.6924016,166.7061939,125.5487799,101.7483809,239.7812834,466.0216869,148.7932099
2000/1/7 8:01,111.9924216,512.5659844,172.5566467,119.5861277,101.8234544,238.0816957,477.068119,149.9083552
2000/1/7 8:02,111.7200897,513.4628516,166.4560504,120.1150956,101.8725917,245.6450265,480.5292552,163.8734807
2000/1/7 8:03,111.504803,513.744604,171.7064492,119.5868979,101.7697424,237.9205778,469.6612424,154.6185305
2000/1/7 8:04,111.4143822,515.1442434,163.2534359,118.4547,101.8003745,246.4161208,470.4326912,148.2721417
2000/1/7 8:05,111.3643273,512.1187451,163.8268141,117.7978368,101.8394862,240.250348,481.9360884,145.7501106
2000/1/7 8:06,111.5208047,513.3419166,159.7492217,119.3832186,101.8315404,262.4976581,471.7698812,149.290563
2000/1/7 8:07,111.5312477,513.3354829,168.5037096,119.1097187,101.7741584,237.6528034,472.7239803,148.0893146
2000/1/7 8:08,111.2332812,512.7948362,168.6334868,118.4234036,101.9232602,231.3957155,474.934841,149.7937424
2000/1/7 8:09,111.2827242,512.21397,167.1737542,120.1616882,101.6882331,227.3493602,486.716054,151.278446
2000/1/7 8:10,111.3149025,513.3014986,168.4632336,117.7000345,101.7218371,235.1222157,478.1998459,144.5518173
2000/1/7 8:11,111.3802587,513.7455057,177.7083332,117.5271076,101.6584682,241.227747,482.2280126,149.1648885
2000/1/7 8:12,111.4731699,513.2652121,170.22258,118.1372525,102.0759877,223.6732027,493.3006338,148.4034141
2000/1/7 8:13,111.639028,514.5093278,181.5750629,119.6380229,101.6514708,231.7481669,499.0986122,146.8216938
2000/1/7 8:14,111.2807404,514.286835,170.6806032,119.6021205,101.7147776,232.8678499,490.5583699,159.9779024
2000/1/7 8:15,111.2796052,515.5499413,175.430119,119.1856939,101.7026515,234.6047426,491.5404699,146.7440777
2000/1/7 8:16,111.3868862,517.4163249,163.2861841,118.4230856,101.7222975,240.5694844,496.1977445,147.7624609
2000/1/7 8:17,111.4535105,516.5410243,172.7208749,118.7302296,101.704581,226.839271,493.8765264,145.942485
2000/1/7 8:18,111.1509913,518.474735,169.2151814,119.4969234,101.6669961,247.2956671,492.0728563,146.0672575
2000/1/7 8:19,111.2160291,521.4912549,167.4109409,119.266558,101.623652,232.5199352,488.9570429,148.8172309
2000/1/7 8:20,111.4279348,517.5201882,174.8378034,119.1959685,101.6249584,238.9802411,506.199145,146.6959013
2000/1/7 8:21,111.3797094,517.2194732,164.1961535,119.5111613,101.5437238,241.5737089,492.2205909,154.0645122
2000/1/7 8:22,111.3993327,518.7686465,172.8410331,119.1381177,101.8745545,233.8488302,501.9150978,148.1454781
2000/1/7 8:23,111.1831988,519.0749769,169.9046573,119.0446444,101.6537644,232.3284882,509.9048517,145.5621787
2000/1/7 8:24,111.3397362,519.8427645,168.5422266,119.381974,101.6217466,233.6676148,504.1743589,150.3649088
2000/1/7 8:25,111.3651598,517.7963442,171.4340192,122.5411089,101.6149326,233.66916,513.4107923,145.2118561
2000/1/7 8:26,111.2561891,518.4135188,160.2766799,119.6948998,101.7173182,251.0884392,515.5651845,146.1752333
2000/1/7 8:27,111.3891599,520.8534571,171.952658,121.0483236,101.6947329,231.0970432,517.3197189,146.3370392
2000/1/7 8:28,111.3379519,521.2649914,176.0135775,121.629752,101.6848339,232.4689666,503.5958019,147.2131994
2000/1/7 8:29,111.1830318,519.3744812,168.9907662,119.9714346,101.5997892,232.7461982,500.2077645,146.6889652
2000/1/7 8:30,111.3132743,518.8743992,168.7836759,120.3020482,101.64213,246.3383394,503.9088675,161.2131917
2000/1/7 8:31,111.2575696,523.018733,164.0534902,118.0556594,101.7299953,234.2336103,502.305306,147.9206316
2000/1/7 8:32,111.3347651,521.9557554,168.5332287,117.1891656,101.7293091,234.1732266,505.7104977,148.9543351
2000/1/7 8:33,111.4609267,522.4327091,171.2699313,120.7166489,101.6817914,231.3201193,499.859557,145.9502436
2000/1/7 8:34,111.351304,522.8388848,165.1551807,121.4457206,101.6332348,237.4656828,508.3080482,145.842008
2000/1/7 8:35,111.4123819,522.9552452,168.1267256,121.6110392,101.5930599,234.5020531,507.6845451,146.9852296
2000/1/7 8:36,111.3569645,523.8981209,162.5440336,122.397841,101.7042122,229.1330357,505.3539462,150.2097126
2000/1/7 8:37,111.1278882,523.3749293,176.8077504,121.1863745,101.6953231,230.8149636,509.8550213,149.6476134
2000/1/7 8:38,111.312364,523.9940461,163.7350982,121.9230113,101.7445425,224.5111852,503.4036397,146.4857807
2000/1/7 8:39,111.3736348,523.3089073,160.2971499,121.8197682,101.5865862,236.1580982,515.6957739,152.7136617
2000/1/7 8:40,111.2438703,524.4955064,165.2181754,122.3699408,101.6454355,230.2893394,514.1221837,146.2998347
2000/1/7 8:41,111.3028582,526.2040528,167.3248258,120.6132529,101.7048525,230.6137445,506.7418182,149.9914829
2000/1/7 8:42,111.4265338,525.0492975,171.2508325,119.5850852,101.6953497,240.1069981,516.0664558,146.4563459
2000/1/7 8:43,111.2305407,525.2932957,163.2333867,121.199357,101.6947863,241.9945966,511.2457113,154.6667008
2000/1/7 8:44,111.44371,524.0232089,171.2449216,122.1146508,101.7279713,234.466004,511.1981177,149.5257449
2000/1/7 8:45,111.1643886,523.5966954,171.217969,123.2586679,101.6701735,235.9877151,516.2771647,148.0288962
2000/1/7 8:46,111.4208917,525.9481404,165.2583249,123.4605582,101.523242,232.5775001,513.9012055,147.2053503
2000/1/7 8:47,111.3660663,525.8175922,169.7507893,124.9161902,101.5742131,233.392661,514.6297512,153.2691385
2000/1/7 8:48,111.4125876,523.5254306,164.5097298,120.7961334,101.6043839,230.088615,517.2851065,148.1489606
2000/1/7 8:49,111.4144482,523.3547184,171.602029,122.7937327,101.6204148,230.6043012,514.354431,148.7256255
2000/1/7 8:50,111.2420812,522.7693233,177.2310709,121.5284865,101.7577169,232.0453753,519.8312275,153.9715058
2000/1/7 8:51,111.5967015,524.3668793,162.3274848,125.3522366,101.5792411,230.3762886,516.517855,154.7104562
2000/1/7 8:52,111.3687966,525.196257,167.0811141,121.8832345,101.6525143,236.2847276,522.9621106,146.1093382
2000/1/7 8:53,111.4795976,525.1748105,163.6047192,125.6984591,101.7281062,236.5412204,523.3585578,147.8887055
2000/1/7 8:54,111.6264486,525.543626,170.4630671,125.0005043,101.5336815,230.3797047,519.438772,151.2773647
2000/1/7 8:55,111.561645,527.1423376,159.6206689,125.2939285,101.744341,234.9508815,526.3189751,147.2849529
2000/1/7 8:56,111.6006428,528.984846,164.6177111,126.4648797,101.5850801,236.6296084,526.6057559,145.4154614
2000/1/7 8:57,111.5943019,528.2919825,167.590283,123.6956833,101.5887982,231.0254017,522.6727043,148.1944793
2000/1/7 8:58,111.4333806,528.1035606,161.2643465,126.7964544,101.7448307,239.2923542,528.4205719,145.4142312
2000/1/7 8:59,111.4861043,528.3805191,161.7797833,126.7189843,101.6739435,241.2785371,523.3696875,149.1543858
2000/1/7 9:00,112.0231092,529.9206539,168.4512905,124.478117,101.7198349,241.4491135,532.9359803,151.9139049
2000/1/7 9:01,111.9604243,534.2750395,163.6616077,127.3207693,101.5899198,245.4304812,542.0086966,152.1570398
2000/1/7 9:02,111.8639898,535.2612563,163.201337,126.1409751,101.6421706,245.2125796,534.9892492,152.0821657
2000/1/7 9:03,111.9744174,533.0311315,166.374848,125.3349074,101.6792807,243.2891326,540.0106304,150.4780328
2000/1/7 9:04,111.7408633,534.5592622,161.8279567,135.1675077,101.9134362,246.2537694,541.1706679,149.2147891
2000/1/7 9:05,111.6435736,534.4213491,164.6253128,122.918968,101.5975503,242.3448618,537.7514117,149.5791681
2000/1/7 9:06,111.5926813,534.5629527,160.6175382,122.4320643,101.7516259,234.4499245,535.9274198,154.3445114
2000/1/7 9:07,111.5154138,533.5145841,171.5478369,125.4440325,101.5647421,232.1047787,540.8838487,153.1628347
2000/1/7 9:08,111.3250489,535.1283516,165.9298219,122.074535,101.6957768,232.8614035,539.9168491,147.00304
2000/1/7 9:09,111.4254361,535.1632421,166.0847146,122.9722396,101.7086707,228.4094061,538.6246527,154.5506171
2000/1/7 9:10,111.5481694,534.346857,163.8293321,123.714952,101.5500042,242.6317727,542.7058195,150.8307765
2000/1/7 9:11,111.5505905,536.5506141,171.0828154,123.666631,101.5607107,238.5159878,545.7537906,147.6769813
2000/1/7 9:12,111.4287528,536.0480104,179.8603631,123.2681478,101.6231945,235.8490723,550.9353906,147.327763
2000/1/7 9:13,111.6720774,536.8174803,190.1990142,124.0666467,101.6048989,234.95199,542.7914818,150.4471647
2000/1/7 9:14,111.4385204,535.5075648,174.594025,124.4462146,101.5300902,228.90101,548.6099978,146.5861956
2000/1/7 9:15,111.4784857,534.8177651,177.3426993,122.0808616,101.5828673,277.2679238,546.8873482,151.1265064
2000/1/7 9:16,111.5429421,536.3201917,171.2333158,122.1227584,101.5073941,237.4841792,541.8459131,149.6157044
2000/1/7 9:17,111.5452777,535.6330508,179.3199835,128.9946299,101.5511913,231.9405135,553.1671248,148.6264714
2000/1/7 9:18,112.2092791,537.788313,171.8506219,120.7983223,101.5694264,232.2944034,553.0513054,146.8439143
2000/1/7 9:19,111.5135534,536.9196969,189.1707226,123.0111976,101.7050519,230.3684645,546.5029967,146.3439557
2000/1/7 9:20,111.4747321,536.9870098,167.2388452,123.9562924,101.5615384,234.7812482,557.4930862,148.7811184
2000/1/7 9:21,111.5640606,538.2963049,169.5585137,123.5228395,101.4900746,236.5162151,558.3724326,147.9606108
2000/1/7 9:22,111.3022805,538.4520654,175.9803084,123.4226233,101.6646697,236.3976192,550.3468102,149.2491435
2000/1/7 9:23,111.7054784,539.4631706,170.1131158,123.6250912,101.6788669,237.2819965,560.5826566,151.1132854
2000/1/7 9:24,111.5012073,540.7829052,168.4188446,125.9182379,101.6783639,237.0556892,562.9302692,150.7501974
2000/1/7 9:25,111.862106,542.3300479,173.2072458,123.0545522,101.6878724,239.7284521,558.0479468,152.3723083
2000/1/7 9:26,111.7717828,542.2565327,163.8940154,123.3188039,101.6721226,232.6477637,566.178676,149.7754929
2000/1/7 9:27,111.7461437,541.964766,165.5521185,122.9874407,101.7490698,241.1043566,572.6354387,155.5855086
2000/1/7 9:28,111.7589037,542.1878941,162.1330566,122.9112508,101.7398813,235.6282683,566.6416372,155.6494122
2000/1/7 9:29,111.6211563,543.1234434,178.8404378,124.653813,101.6296141,257.7712726,564.8978052,149.1549284
2000/1/7 9:30,111.8411332,543.6085289,181.356227,122.6302363,101.6183469,236.7103571,572.4257428,149.8837918
2000/1/7 9:31,111.8612515,544.3560797,175.2446558,125.5361361,101.5759229,239.1328172,566.6373927,150.7682077
2000/1/7 9:32,111.7507807,545.3521864,177.3406524,123.7330852,101.7144781,234.8648975,571.2937542,152.5991777
2000/1/7 9:33,111.7734682,544.002701,170.7621687,123.0983015,101.693862,231.8667955,582.6824672,145.218664
2000/1/7 9:34,111.6377374,545.1766255,178.8987281,125.6772141,101.6254093,246.1745617,574.5802097,151.7746765
2000/1/7 9:35,111.8977748,544.8427812,168.8084193,123.9334777,101.6109984,237.8304361,575.6690928,147.2887353
2000/1/7 9:36,111.6310596,543.8028558,184.5927641,124.4166861,101.7671357,241.6639979,583.6405302,150.8967906
2000/1/7 9:37,111.5017536,543.9448836,169.4668118,125.0651818,101.7171056,232.533773,573.3348964,147.8991906
2000/1/7 9:38,111.7885028,544.1916775,165.5158656,124.2695421,101.6565714,227.0523209,575.4528274,154.261083
2000/1/7 9:39,111.5265534,544.905806,171.5172514,125.0424172,101.7686247,239.6050685,582.6256909,160.3100869
2000/1/7 9:40,111.6952633,555.9734726,164.1434679,124.5148414,101.5480495,240.4842537,585.5049215,148.7153398
2000/1/7 9:41,111.6550265,549.0158907,165.8388071,123.7579525,101.5737687,237.5170555,580.9577003,152.8005691
2000/1/7 9:42,111.8297579,547.0426415,176.9690062,124.6504042,101.8308306,260.689927,581.1908983,147.8110066
2000/1/7 9:43,111.5950773,545.1975394,167.3222806,125.7711963,101.7671818,234.1650393,583.7923876,150.8092674
2000/1/7 9:44,111.4481011,547.3741346,167.9485765,125.1376733,101.4819974,240.1814605,582.040905,152.6498366
2000/1/7 9:45,111.5569765,547.0132164,166.581039,124.1722036,101.5381005,242.1308302,592.578641,152.5397996
2000/1/7 9:46,111.3803574,549.8735518,166.8495517,124.7560399,101.6347099,226.6596339,585.2806588,150.8675094
2000/1/7 9:47,111.3988667,547.67843,169.2273751,149.6861522,101.8204989,230.0114992,581.9509912,146.682948
2000/1/7 9:48,111.7175202,546.1052943,164.0348891,125.5824799,101.7497712,228.5588711,579.3236639,148.5339695
2000/1/7 9:49,111.5478612,544.8306512,168.6157721,126.4608635,101.7241913,234.883608,581.4645456,151.1170335
2000/1/7 9:50,111.6940475,547.4495068,175.3842879,123.4813867,101.6771628,234.7261029,576.7788142,148.589936
2000/1/7 9:51,111.8813134,546.6690497,166.2398703,124.8154534,101.5552596,254.5367776,585.3368572,147.110786
2000/1/7 9:52,111.5959555,547.050401,164.5627993,122.8961163,101.5874918,234.5349751,586.6871573,146.4796486
2000/1/7 9:53,111.6488815,547.7923096,166.8949978,124.018803,101.5869125,232.1380763,576.8070089,149.8669042
2000/1/7 9:54,111.6193561,547.4771535,167.9954577,123.8510914,101.7966222,231.0018096,589.3396342,155.1881853
2000/1/7 9:55,111.5654571,548.3314056,167.2402615,125.5110206,101.4996134,230.711075,583.8748549,149.935626
2000/1/7 9:56,111.7045252,549.3358998,165.3131886,125.4278785,101.8878918,232.3938458,581.5416022,150.549951
2000/1/7 9:57,111.7167122,549.639648,169.0734571,125.701365,101.6336506,234.8883887,592.9917909,148.3892067
2000/1/7 9:58,111.7402913,550.7671478,198.0939908,125.4677574,101.6074107,235.6725534,591.2478593,155.5035709
2000/1/7 9:59,111.6434295,549.8831522,166.7970889,125.25735,101.4254388,228.1200326,587.0599658,152.3964455
2000/1/7 10:00,111.6761351,552.1928103,169.7450985,125.8294466,101.5746108,237.3981035,607.2205637,153.268257
2000/1/7 10:01,112.1656911,554.718983,163.7326956,124.3442127,101.7854228,235.954946,617.0951937,151.7731857
2000/1/7 10:02,112.0877877,555.8291729,177.5699182,125.6472933,101.7078339,244.8918871,608.9293517,149.7644709
2000/1/7 10:03,111.9892959,555.5029561,165.691446,123.777117,101.746002,236.7427874,616.5001563,155.7951184
2000/1/7 10:04,111.854885,555.1337759,166.7376331,123.371121,101.5304856,269.4780751,601.2304558,151.5155426
2000/1/7 10:05,111.7757661,555.2094007,167.3293119,121.4374552,101.8134858,246.3133198,604.3610838,163.0958279
2000/1/7 10:06,112.0200547,555.4771924,162.2542313,122.0977076,101.7401715,229.9234185,613.1307228,146.4764393
2000/1/7 10:07,111.6309746,555.9964343,172.5886582,124.2170124,101.7597316,235.8981722,601.6850808,147.1359657
2000/1/7 10:08,111.9148205,555.9659832,164.2066621,125.0742854,101.6382129,243.256368,612.5965104,149.8938365
2000/1/7 10:09,111.8983189,553.9404559,164.612528,124.5404301,101.6261179,243.8672792,607.6420541,161.8603986
2000/1/7 10:10,111.9851967,554.6266751,179.5902435,126.3693472,102.0038966,232.4585167,602.7181213,154.7705205
2000/1/7 10:11,112.2611754,557.5899733,167.5701989,123.9606452,101.653417,239.5967865,618.2880742,154.0891082
2000/1/7 10:12,111.8738034,556.7308301,169.2856584,123.8286237,101.6802763,252.7880712,603.1798631,151.6267458
2000/1/7 10:13,111.8922726,555.9285515,174.5420729,124.1061945,101.9077717,255.9306683,604.078315,152.4159874
2000/1/7 10:14,111.8196748,555.6440877,165.3054144,130.7421374,101.5419833,250.0739531,614.4033777,152.6225951
